deviationid	username	random	uploaded_date	filename	Red_Mean	Blue_Mean	Green_Mean	Hue_Mean	Hue_Std	Sat_Mean	Sat_Median	Sat_Std	Contrast_8	Correlation_8	Energy_8	Edge_Amount_Sobel	Entropy	Brightness_Mean	Brightness_Median	Brightness_Std
102069665	Fiery-Fire	0.060835714	38288	Fractal Art/000000/Pinky_all_by_Fiery_Fire.jpg	88.220889	52.112457	46.101026	0.776821	0.364812	0.522628	0.480769	0.174507	1.331704	0.38227	0.089856	0.035766	7.087289	59.396149	54	35.833459
32096128	swinck	0.060880016	37365	Fractal Art/000000/FLOWY_by_swinck.jpg	45.016418	16.939959	37.506529	0.272523	0.28265	0.643608	0.670025	0.203786	1.116641	0.481413	0.126581	0.039277	6.279182	37.415422	22	36.172413
188486497	VirusNO1	0.060967125	39055	Fractal Art/Raw Fractals/000000/2010_12_4_2_by_virusno1-d347x41.jpg	52.860861	90.731636	49.650959	0.343126	0.338348	0.252753	0.325792	0.264536	0.2874	0.94727	0.350067	0.011188	4.245862	55.268933	1	58.885141
105627073	n8iveattitude1	0.061040484	38327	Fractal Art/000000/Transparent_Petals_by_n8iveattitude1.jpg	61.649593	47.858305	27.954951	0.822184	0.224169	0.702124	0.782609	0.206789	0.913846	0.742752	0.183206	0.022531	6.175964	40.311211	25	45.897025
143683041	n8iveattitude1	0.061129447	38670	Fractal Art/000000/Lost_in_the_Curls_by_n8iveattitude1.jpg	36.742944	39.473897	38.101952	0.346166	0.260366	0.418662	0.384615	0.227694	1.373772	0.465799	0.136682	0.041197	6.627785	37.857927	25	38.110619
49287458	Xantipa2	0.061334292	37672	Fractal Art/000000/Two_Roses_by_Xantipa2.jpg	66.029467	41.803429	51.241416	0.331232	0.36006	0.526196	0.551282	0.19275	0.670918	0.767975	0.174947	0.035793	7.056578	54.585896	44	41.99328
146306226	WS-Clave	0.061581039	38695	Vector/Vehicles/000000/4c140ad6e70a3c20ac8d76184a996bb1.jpg	239.036241	244.103269	242.16959	0.08334	0.203279	0.03667	0	0.118706	1.137927	0.55546	0.709314	0.023339	1.878283	241.451267	255	40.903159
85332481	SfinxMagnum	0.061701419	38117	Fractal Art/000000/Comebacks_by_SfinxMagnum.jpg	203.051222	173.332861	186.761138	0.094695	0.128832	0.164566	0.116071	0.1721	0.849739	0.687031	0.231971	0.011161	6.966812	190.097989	202	44.206787
185487810	Kattvinge	0.061907457	39028	Fractal Art/Raw Fractals/000000/november_apo_13_2010_by_kattvinge-d32fnb6.jpg	75.036446	61.755063	71.003002	0.471274	0.284341	0.517937	0.507937	0.187418	1.020656	0.595	0.122628	0.045063	7.147811	71.154378	62	39.85221
177414144	n8iveattitude1	0.062046147	38958	Fractal Art/000001/washed_in_stone_by_n8iveattitude1-d2xmlmo.jpg	100.71109	125.573742	109.766459	0.442439	0.251629	0.290087	0.247423	0.223126	2.980737	0.609713	0.052538	0.045102	7.782328	108.85875	84	69.874799
122777281	Kattvinge	0.062302017	38488	Fractal Art/000000/Cerise_Hearts_2009_by_Kattvinge.jpg	204.040706	175.805309	182.303483	0.241034	0.31885	0.18795	0.140625	0.136449	0.898493	0.629157	0.141862	0.036828	7.061505	188.064576	197	39.444107
